county_fips,county_name,year,employment,emp_2010,pct_chg_2010_now,Construction,Education and health services,Financial activities,Information,Leisure and hospitality,Manufacturing,Natural resources and mining,Other services,Professional and business services,Public administration,"Trade, transportation and utilities",Natural resources and mining_pct,Construction_pct,Manufacturing_pct,"Trade, transportation and utilities_pct",Information_pct,Financial activities_pct,Professional and business services_pct,Education and health services_pct,Leisure and hospitality_pct,Other services_pct,Public administration_pct,in_core_11
13057,Cherokee,2011,37099,35610,4.2,2932.0,2318.0,914.0,460.0,3068.0,3882.0,53.0,1709.0,1670.0,,2600.0,0.0027,0.1495,0.198,0.1326,0.0235,0.0466,0.0852,0.1182,0.1565,0.0872,,True
13057,Cherokee,2012,39007,35610,9.5,3015.0,2494.0,954.0,513.0,3281.0,4104.0,54.0,1730.0,1725.0,,2726.0,0.0026,0.1464,0.1993,0.1324,0.0249,0.0463,0.0838,0.1211,0.1593,0.084,,True
13057,Cherokee,2013,41273,35610,15.9,3100.0,2868.0,956.0,544.0,3434.0,4136.0,59.0,1758.0,1849.0,,2888.0,0.0027,0.1436,0.1916,0.1338,0.0252,0.0443,0.0856,0.1328,0.159,0.0814,,True
13057,Cherokee,2014,43649,35610,22.6,3730.0,3037.0,1017.0,586.0,3446.0,4154.0,75.0,1796.0,1954.0,0.0,3092.0,0.0033,0.163,0.1815,0.1351,0.0256,0.0444,0.0854,0.1327,0.1506,0.0785,0.0,True
13057,Cherokee,2015,46268,35610,29.9,4430.0,3216.0,1080.0,595.0,3638.0,4312.0,89.0,1917.0,1957.0,0.0,3274.0,0.0036,0.1808,0.1759,0.1336,0.0243,0.0441,0.0799,0.1312,0.1484,0.0782,0.0,True
13057,Cherokee,2016,48488,35610,36.2,4472.0,3517.0,1121.0,588.0,3934.0,4581.0,87.0,1987.0,1955.0,0.0,3419.0,0.0034,0.1743,0.1785,0.1332,0.0229,0.0437,0.0762,0.1371,0.1533,0.0774,0.0,True
13057,Cherokee,2017,51049,35610,43.4,4931.0,3755.0,1208.0,575.0,4114.0,4889.0,70.0,2146.0,1997.0,,3556.0,0.0026,0.181,0.1795,0.1305,0.0211,0.0443,0.0733,0.1378,0.151,0.0788,,True
13057,Cherokee,2018,53336,35610,49.8,5326.0,3442.0,1222.0,658.0,4457.0,5473.0,64.0,2145.0,2180.0,,3705.0,0.0022,0.1858,0.1909,0.1292,0.0229,0.0426,0.076,0.12,0.1554,0.0748,,True
13057,Cherokee,2019,57528,35610,61.6,5130.0,3631.0,1238.0,624.0,4711.0,6868.0,57.0,2230.0,2717.0,,3813.0,0.0018,0.1654,0.2214,0.1229,0.0201,0.0399,0.0876,0.1171,0.1519,0.0719,,True
13057,Cherokee,2020,58492,35610,64.3,5336.0,4317.0,1263.0,512.0,4566.0,6254.0,55.0,2112.0,3152.0,,3606.0,0.0018,0.1712,0.2006,0.1157,0.0164,0.0405,0.1011,0.1385,0.1465,0.0678,,True
13057,Cherokee,2021,61132,35610,71.7,5655.0,4532.0,1323.0,549.0,4966.0,5908.0,73.0,2102.0,3266.0,,3833.0,0.0023,0.1756,0.1834,0.119,0.017,0.0411,0.1014,0.1407,0.1542,0.0653,,True
13057,Cherokee,2022,64161,35610,80.2,6343.0,3734.0,1482.0,588.0,5380.0,6057.0,92.0,2322.0,3901.0,,3943.0,0.0027,0.1874,0.179,0.1165,0.0174,0.0438,0.1153,0.1103,0.159,0.0686,,True
13057,Cherokee,2023,68462,35610,92.3,6674.0,5093.0,1518.0,655.0,5711.0,6186.0,101.0,2440.0,4003.0,,3913.0,0.0028,0.1839,0.1704,0.1078,0.018,0.0418,0.1103,0.1403,0.1574,0.0672,,True
13057,Cherokee,2024,66690,35610,87.3,6834.0,5356.0,1524.0,687.0,5849.0,6127.0,95.0,2620.0,2926.0,,3999.0,0.0026,0.1897,0.1701,0.111,0.0191,0.0423,0.0812,0.1487,0.1624,0.0727,,True
13057,Cherokee,2025,67210,35610,88.7,6986.0,5600.0,1466.0,615.0,5924.0,5968.0,99.0,2523.0,2916.0,,4048.0,0.0027,0.1933,0.1651,0.112,0.017,0.0406,0.0807,0.1549,0.1639,0.0698,,True
13063,Clayton,2000,117545,101764,15.5,3488.0,3479.0,2168.0,1292.0,5324.0,7612.0,13.0,2873.0,3552.0,,17408.0,0.0003,0.0739,0.1612,0.3687,0.0274,0.0459,0.0752,0.0737,0.1128,0.0609,,True
13063,Clayton,2001,115742,101764,13.7,3508.0,3686.0,2023.0,1425.0,5455.0,7136.0,14.0,2676.0,3313.0,,17169.0,0.0003,0.0756,0.1538,0.37,0.0307,0.0436,0.0714,0.0794,0.1176,0.0577,,True
13063,Clayton,2002,111839,101764,9.9,3219.0,3745.0,2363.0,2142.0,5306.0,6248.0,32.0,2063.0,3186.0,,16428.0,0.0007,0.072,0.1397,0.3673,0.0479,0.0528,0.0712,0.0837,0.1186,0.0461,,True
13063,Clayton,2003,110027,101764,8.1,3233.0,3710.0,2259.0,1064.0,5342.0,5958.0,28.0,2050.0,3137.0,,16407.0,0.0006,0.0749,0.138,0.3799,0.0246,0.0523,0.0726,0.0859,0.1237,0.0475,,True
13063,Clayton,2004,97822,101764,-3.9,3230.0,3818.0,2169.0,1068.0,5310.0,5886.0,0.0,2077.0,3318.0,,13243.0,0.0,0.0805,0.1467,0.3301,0.0266,0.0541,0.0827,0.0952,0.1324,0.0518,,True
13063,Clayton,2005,109925,101764,8.0,3384.0,4071.0,2206.0,935.0,5166.0,5963.0,0.0,1921.0,3502.0,,16076.0,0.0,0.0783,0.138,0.3719,0.0216,0.051,0.081,0.0942,0.1195,0.0444,,True
13063,Clayton,2006,110866,101764,8.9,3701.0,3987.0,2326.0,941.0,5092.0,5115.0,8.0,1798.0,3745.0,,16309.0,0.0002,0.086,0.1189,0.3791,0.0219,0.0541,0.087,0.0927,0.1184,0.0418,,True
13063,Clayton,2007,108466,101764,6.6,3790.0,3862.0,2343.0,828.0,5296.0,5060.0,14.0,1764.0,3942.0,,15539.0,0.0003,0.0893,0.1192,0.3662,0.0195,0.0552,0.0929,0.091,0.1248,0.0416,,True
13063,Clayton,2008,105958,101764,4.1,3783.0,3944.0,2200.0,639.0,5300.0,4936.0,4.0,1620.0,3953.0,0.0,15048.0,0.0001,0.0913,0.1191,0.3632,0.0154,0.0531,0.0954,0.0952,0.1279,0.0391,0.0,True
13063,Clayton,2009,104062,101764,2.3,3186.0,3956.0,1975.0,604.0,5043.0,4733.0,0.0,1464.0,3756.0,,15213.0,0.0,0.0798,0.1185,0.381,0.0151,0.0495,0.0941,0.0991,0.1263,0.0367,,True
13063,Clayton,2010,101764,101764,0.0,3010.0,3995.0,1899.0,558.0,5097.0,4624.0,0.0,1614.0,3579.0,,14808.0,0.0,0.0768,0.118,0.3779,0.0142,0.0485,0.0913,0.102,0.1301,0.0412,,True
13063,Clayton,2011,102216,101764,0.4,2785.0,3902.0,1769.0,526.0,5162.0,4329.0,0.0,1549.0,3540.0,,15183.0,0.0,0.0719,0.1117,0.3919,0.0136,0.0457,0.0914,0.1007,0.1332,0.04,,True
13063,Clayton,2012,102512,101764,0.7,2816.0,3871.0,1666.0,511.0,5030.0,4529.0,14.0,1621.0,3508.0,,15339.0,0.0004,0.0724,0.1164,0.3943,0.0131,0.0428,0.0902,0.0995,0.1293,0.0417,,True
13063,Clayton,2013,104305,101764,2.5,2772.0,4067.0,1558.0,518.0,5322.0,4850.0,35.0,1768.0,3666.0,,15365.0,0.0009,0.0694,0.1215,0.3849,0.013,0.039,0.0918,0.1019,0.1333,0.0443,,True
13063,Clayton,2014,109938,101764,8.0,2918.0,4169.0,1590.0,704.0,5576.0,4876.0,50.0,1834.0,4763.0,,15647.0,0.0012,0.0693,0.1157,0.3714,0.0167,0.0377,0.1131,0.099,0.1324,0.0435,,True
13063,Clayton,2015,111888,101764,9.9,3171.0,4109.0,1628.0,527.0,5664.0,4962.0,73.0,1927.0,5047.0,,15805.0,0.0017,0.0739,0.1156,0.3683,0.0123,0.0379,0.1176,0.0958,0.132,0.0449,,True
13063,Clayton,2016,114341,101764,12.4,3501.0,4177.0,1551.0,733.0,5952.0,4898.0,199.0,1984.0,4620.0,0.0,16431.0,0.0045,0.0795,0.1112,0.373,0.0166,0.0352,0.1049,0.0948,0.1351,0.045,0.0,True
13063,Clayton,2017,115214,101764,13.2,3562.0,4648.0,1552.0,641.0,6370.0,4828.0,194.0,1782.0,4136.0,0.0,16645.0,0.0044,0.0803,0.1088,0.3752,0.0145,0.035,0.0932,0.1048,0.1436,0.0402,0.0,True
13063,Clayton,2018,116700,101764,14.7,3680.0,4751.0,1624.0,594.0,6383.0,4661.0,190.0,1862.0,4082.0,0.0,16940.0,0.0042,0.0822,0.1041,0.3784,0.0133,0.0363,0.0912,0.1061,0.1426,0.0416,0.0,True
13063,Clayton,2019,122801,101764,20.7,3786.0,4996.0,1753.0,503.0,5902.0,4940.0,344.0,1902.0,4920.0,,17790.0,0.0073,0.0808,0.1055,0.3798,0.0107,0.0374,0.105,0.1067,0.126,0.0406,,True
13063,Clayton,2020,113215,101764,11.3,3642.0,4528.0,1493.0,512.0,4708.0,5324.0,102.0,1712.0,4205.0,,16951.0,0.0024,0.0844,0.1233,0.3926,0.0119,0.0346,0.0974,0.1049,0.109,0.0397,,True
13063,Clayton,2021,114173,101764,12.2,3584.0,4808.0,1499.0,570.0,4090.0,5377.0,202.0,1740.0,4936.0,,16767.0,0.0046,0.0823,0.1234,0.3848,0.0131,0.0344,0.1133,0.1103,0.0939,0.0399,,True
13063,Clayton,2022,127324,101764,25.1,4004.0,5127.0,1688.0,644.0,5024.0,5894.0,253.0,1865.0,4585.0,0.0,19300.0,0.0052,0.0828,0.1218,0.3989,0.0133,0.0349,0.0948,0.106,0.1038,0.0385,0.0,True
13063,Clayton,2023,128465,101764,26.2,4046.0,5176.0,1631.0,639.0,5298.0,5875.0,118.0,2021.0,4387.0,0.0,19590.0,0.0024,0.0829,0.1204,0.4016,0.0131,0.0334,0.0899,0.1061,0.1086,0.0414,0.0,True
13063,Clayton,2024,127265,101764,25.1,3844.0,5211.0,1618.0,516.0,5707.0,5691.0,92.0,2116.0,4092.0,,19388.0,0.0019,0.0796,0.1179,0.4016,0.0107,0.0335,0.0848,0.1079,0.1182,0.0438,,True
13063,Clayton,2025,125219,101764,23.0,3927.0,5320.0,1631.0,749.0,5800.0,5638.0,13.0,2051.0,3752.0,,18990.0,0.0003,0.082,0.1178,0.3967,0.0156,0.0341,0.0784,0.1111,0.1212,0.0428,,True
13067,Cobb,2000,296694,285310,4.0,26296.0,11879.0,10603.0,14138.0,14905.0,17877.0,136.0,8251.0,23193.0,,21376.0,0.0009,0.1769,0.1203,0.1438,0.0951,0.0713,0.156,0.0799,0.1003,0.0555,,True
13067,Cobb,2001,298568,285310,4.6,26878.0,11753.0,10684.0,14964.0,14495.0,17009.0,133.0,8316.0,23899.0,,21394.0,0.0009,0.1798,0.1138,0.1431,0.1001,0.0715,0.1598,0.0786,0.0969,0.0556,,True
13067,Cobb,2002,286540,285310,0.4,24010.0,12248.0,11088.0,12981.0,14332.0,14808.0,117.0,8839.0,22785.0,0.0,20494.0,0.0008,0.1694,0.1045,0.1446,0.0916,0.0782,0.1608,0.0864,0.1011,0.0624,0.0,True
13067,Cobb,2003,284384,285310,-0.3,24017.0,12566.0,11324.0,11263.0,14686.0,23800.0,115.0,8684.0,20056.0,,19767.0,0.0008,0.1642,0.1627,0.1351,0.077,0.0774,0.1371,0.0859,0.1004,0.0594,,True
13067,Cobb,2004,290820,285310,1.9,25088.0,12920.0,11425.0,11050.0,14976.0,24002.0,114.0,8913.0,21534.0,,19573.0,0.0008,0.1677,0.1604,0.1308,0.0739,0.0764,0.1439,0.0864,0.1001,0.0596,,True
13067,Cobb,2005,295670,285310,3.6,26075.0,13280.0,11774.0,9639.0,15250.0,23233.0,109.0,9072.0,22926.0,,19512.0,0.0007,0.1728,0.154,0.1293,0.0639,0.078,0.152,0.088,0.1011,0.0601,,True
13067,Cobb,2006,302892,285310,6.2,27750.0,14127.0,11815.0,9754.0,15767.0,22182.0,227.0,9358.0,23262.0,,20047.0,0.0015,0.1799,0.1438,0.1299,0.0632,0.0766,0.1508,0.0916,0.1022,0.0607,,True
13067,Cobb,2007,311365,285310,9.1,28202.0,15117.0,11980.0,10082.0,16361.0,21520.0,250.0,9193.0,24138.0,,20634.0,0.0016,0.1791,0.1367,0.131,0.064,0.0761,0.1533,0.096,0.1039,0.0584,,True
13067,Cobb,2008,313059,285310,9.7,26727.0,15971.0,11718.0,9936.0,16687.0,21022.0,208.0,9232.0,25135.0,,20392.0,0.0013,0.1702,0.1339,0.1299,0.0633,0.0746,0.1601,0.1017,0.1063,0.0588,,True
13067,Cobb,2009,292538,285310,2.5,21038.0,16048.0,10763.0,9186.0,15848.0,19809.0,128.0,8526.0,23812.0,,19242.0,0.0009,0.1457,0.1372,0.1333,0.0636,0.0745,0.1649,0.1111,0.1098,0.059,,True
13067,Cobb,2010,285310,285310,0.0,17874.0,16391.0,10015.0,7860.0,15418.0,19692.0,76.0,8377.0,24136.0,,18824.0,0.0005,0.1289,0.142,0.1358,0.0567,0.0722,0.1741,0.1182,0.1112,0.0604,,True
13067,Cobb,2011,288330,285310,1.1,17436.0,17063.0,9948.0,7673.0,15346.0,20050.0,74.0,8398.0,24633.0,0.0,19004.0,0.0005,0.1249,0.1436,0.1361,0.055,0.0712,0.1764,0.1222,0.1099,0.0601,0.0,True
13067,Cobb,2012,296356,285310,3.9,17345.0,17900.0,10298.0,8527.0,15886.0,19430.0,74.0,8593.0,25421.0,,19470.0,0.0005,0.1213,0.1359,0.1362,0.0597,0.072,0.1778,0.1252,0.1111,0.0601,,True
13067,Cobb,2013,306983,285310,7.6,18888.0,18389.0,10749.0,8893.0,16683.0,19064.0,75.0,8518.0,26939.0,0.0,19753.0,0.0005,0.1277,0.1289,0.1335,0.0601,0.0727,0.1821,0.1243,0.1128,0.0576,0.0,True
13067,Cobb,2014,318328,285310,11.6,21484.0,18684.0,11149.0,9006.0,17724.0,18524.0,74.0,8746.0,28147.0,0.0,20216.0,0.0005,0.1397,0.1205,0.1315,0.0586,0.0725,0.1831,0.1215,0.1153,0.0569,0.0,True
13067,Cobb,2015,325516,285310,14.1,24032.0,19126.0,11229.0,10762.0,18352.0,18790.0,73.0,9159.0,27187.0,0.0,20912.0,0.0005,0.1506,0.1177,0.131,0.0674,0.0703,0.1703,0.1198,0.115,0.0574,0.0,True
13067,Cobb,2016,338842,285310,18.8,26259.0,20573.0,11486.0,11083.0,19547.0,18666.0,83.0,9583.0,28314.0,0.0,21234.0,0.0005,0.1574,0.1119,0.1273,0.0664,0.0688,0.1697,0.1233,0.1172,0.0574,0.0,True
13067,Cobb,2017,345687,285310,21.2,27283.0,20933.0,11381.0,12485.0,20698.0,19956.0,89.0,9904.0,28290.0,0.0,21247.0,0.0005,0.1584,0.1158,0.1233,0.0725,0.0661,0.1642,0.1215,0.1202,0.0575,0.0,True
13067,Cobb,2018,354604,285310,24.3,28264.0,21531.0,11999.0,14124.0,21533.0,19492.0,90.0,10014.0,29602.0,,20900.0,0.0005,0.1592,0.1098,0.1177,0.0795,0.0676,0.1667,0.1213,0.1213,0.0564,,True
13067,Cobb,2019,363950,285310,27.6,29861.0,23250.0,12757.0,14726.0,21988.0,19126.0,109.0,9584.0,30659.0,0.0,20617.0,0.0006,0.1635,0.1047,0.1129,0.0806,0.0698,0.1678,0.1273,0.1204,0.0525,0.0,True
13067,Cobb,2020,344186,285310,20.6,29146.0,23342.0,12755.0,13077.0,18324.0,19023.0,117.0,8358.0,28808.0,3.0,19770.0,0.0007,0.1687,0.1101,0.1145,0.0757,0.0738,0.1668,0.1351,0.1061,0.0484,0.0,True
13067,Cobb,2021,350618,285310,22.9,29462.0,24237.0,13136.0,14203.0,18938.0,19333.0,125.0,8938.0,28711.0,5.0,19918.0,0.0007,0.1664,0.1092,0.1125,0.0802,0.0742,0.1622,0.1369,0.107,0.0505,0.0,True
13067,Cobb,2022,392057,285310,37.4,30412.0,25507.0,13823.0,17538.0,20027.0,20225.0,137.0,9367.0,36997.0,6.0,21132.0,0.0007,0.1558,0.1036,0.1083,0.0899,0.0708,0.1896,0.1307,0.1026,0.048,0.0,True
13067,Cobb,2023,381775,285310,33.8,32320.0,26298.0,13996.0,14562.0,21420.0,20537.0,140.0,9749.0,31882.0,4.0,21314.0,0.0007,0.1681,0.1068,0.1109,0.0758,0.0728,0.1659,0.1368,0.1114,0.0507,0.0,True
13067,Cobb,2024,382018,285310,33.9,32860.0,27496.0,14071.0,14250.0,21627.0,20961.0,129.0,9940.0,30358.0,,21572.0,0.0007,0.17,0.1085,0.1116,0.0737,0.0728,0.1571,0.1423,0.1119,0.0514,,True
13067,Cobb,2025,382623,285310,34.1,33260.0,28124.0,14514.0,12433.0,21695.0,20807.0,130.0,10348.0,30082.0,,21651.0,0.0007,0.1723,0.1078,0.1122,0.0644,0.0752,0.1558,0.1457,0.1124,0.0536,,True
13077,Coweta,2000,22794,24523,-7.1,1569.0,1166.0,436.0,515.0,1357.0,4785.0,125.0,408.0,1026.0,,1590.0,0.0096,0.1209,0.3687,0.1225,0.0397,0.0336,0.0791,0.0899,0.1046,0.0314,,False
13077,Coweta,2001,23088,24523,-5.9,1670.0,1236.0,441.0,632.0,1396.0,5152.0,163.0,416.0,783.0,0.0,1639.0,0.012,0.1234,0.3808,0.1212,0.0467,0.0326,0.0579,0.0914,0.1032,0.0308,0.0,False
13077,Coweta,2002,22310,24523,-9.0,1746.0,1338.0,436.0,707.0,1361.0,4809.0,164.0,459.0,611.0,0.0,1579.0,0.0124,0.1322,0.364,0.1195,0.0535,0.033,0.0463,0.1013,0.103,0.0347,0.0,False
13077,Coweta,2003,22464,24523,-8.4,1671.0,1529.0,431.0,833.0,1496.0,4823.0,161.0,498.0,596.0,,1445.0,0.0119,0.1239,0.3577,0.1072,0.0618,0.032,0.0442,0.1134,0.111,0.0369,,False
13077,Coweta,2004,23619,24523,-3.7,1827.0,1480.0,439.0,817.0,1615.0,4727.0,146.0,528.0,746.0,0.0,1567.0,0.0105,0.1315,0.3403,0.1128,0.0588,0.0316,0.0537,0.1065,0.1163,0.038,0.0,False
13077,Coweta,2005,24118,24523,-1.7,1769.0,1544.0,474.0,642.0,1747.0,4411.0,142.0,512.0,857.0,,1635.0,0.0103,0.1288,0.3212,0.1191,0.0467,0.0345,0.0624,0.1124,0.1272,0.0373,,False
13077,Coweta,2006,25500,24523,4.0,1856.0,1610.0,512.0,766.0,1902.0,4674.0,109.0,586.0,872.0,,1711.0,0.0075,0.1271,0.3202,0.1172,0.0525,0.0351,0.0597,0.1103,0.1303,0.0401,,False
13077,Coweta,2007,27137,24523,10.7,1893.0,1595.0,526.0,803.0,2110.0,4899.0,113.0,693.0,928.0,,1873.0,0.0073,0.1227,0.3174,0.1214,0.052,0.0341,0.0601,0.1033,0.1367,0.0449,,False
13077,Coweta,2008,26951,24523,9.9,1959.0,1540.0,568.0,709.0,2044.0,4912.0,109.0,755.0,836.0,,1924.0,0.0071,0.1276,0.3199,0.1253,0.0462,0.037,0.0544,0.1003,0.1331,0.0492,,False
13077,Coweta,2009,24720,24523,0.8,1654.0,1598.0,512.0,586.0,1910.0,4316.0,96.0,720.0,742.0,,1770.0,0.0069,0.119,0.3104,0.1273,0.0421,0.0368,0.0534,0.1149,0.1374,0.0518,,False
13077,Coweta,2010,24523,24523,0.0,1326.0,1700.0,510.0,563.0,1929.0,3960.0,47.0,750.0,828.0,,1775.0,0.0035,0.099,0.2958,0.1326,0.0421,0.0381,0.0618,0.127,0.1441,0.056,,False
13077,Coweta,2011,24791,24523,1.1,1231.0,1720.0,470.0,582.0,1960.0,3992.0,35.0,735.0,922.0,,1785.0,0.0026,0.0916,0.2972,0.1329,0.0433,0.035,0.0686,0.1281,0.1459,0.0547,,False
13077,Coweta,2012,25282,24523,3.1,1066.0,1830.0,457.0,637.0,1958.0,4065.0,36.0,729.0,1035.0,,1788.0,0.0026,0.0784,0.2989,0.1315,0.0468,0.0336,0.0761,0.1345,0.144,0.0536,,False
13077,Coweta,2013,27111,24523,10.6,1146.0,2246.0,446.0,707.0,2089.0,4151.0,26.0,765.0,1187.0,,1796.0,0.0018,0.0787,0.2851,0.1234,0.0486,0.0306,0.0815,0.1543,0.1435,0.0525,,False
13077,Coweta,2014,29366,24523,19.7,1204.0,2474.0,460.0,765.0,2158.0,4609.0,36.0,878.0,1344.0,,1915.0,0.0023,0.076,0.2909,0.1209,0.0483,0.029,0.0848,0.1562,0.1362,0.0554,,False
13077,Coweta,2015,30671,24523,25.1,1412.0,2774.0,452.0,774.0,2124.0,4941.0,34.0,973.0,1332.0,,1960.0,0.002,0.0842,0.2945,0.1168,0.0461,0.0269,0.0794,0.1654,0.1266,0.058,,False
13077,Coweta,2016,31341,24523,27.8,1596.0,2883.0,493.0,670.0,2202.0,5249.0,45.0,930.0,1181.0,,2038.0,0.0026,0.0923,0.3036,0.1179,0.0388,0.0285,0.0683,0.1668,0.1274,0.0538,,False
13077,Coweta,2017,31920,24523,30.2,1712.0,2872.0,506.0,552.0,2400.0,5566.0,47.0,882.0,1062.0,0.0,2104.0,0.0027,0.0967,0.3144,0.1188,0.0312,0.0286,0.06,0.1622,0.1356,0.0498,0.0,False
13077,Coweta,2018,33908,24523,38.3,1775.0,3029.0,527.0,406.0,2486.0,5944.0,48.0,874.0,1221.0,,2280.0,0.0026,0.0955,0.3197,0.1226,0.0218,0.0283,0.0657,0.1629,0.1337,0.047,,False
13077,Coweta,2019,34514,24523,40.7,1738.0,3192.0,526.0,354.0,2596.0,5777.0,50.0,960.0,1366.0,,2227.0,0.0027,0.0925,0.3075,0.1185,0.0188,0.028,0.0727,0.1699,0.1382,0.0511,,False
13077,Coweta,2020,34109,24523,39.1,1834.0,3162.0,539.0,300.0,2411.0,5584.0,61.0,925.0,1416.0,,2233.0,0.0033,0.0993,0.3024,0.1209,0.0162,0.0292,0.0767,0.1712,0.1306,0.0501,,False
13077,Coweta,2021,38210,24523,55.8,2416.0,3449.0,562.0,317.0,2488.0,6009.0,100.0,970.0,1563.0,,2678.0,0.0049,0.1176,0.2924,0.1303,0.0154,0.0273,0.0761,0.1678,0.1211,0.0472,,False
13077,Coweta,2022,41351,24523,68.6,2489.0,3505.0,639.0,428.0,2585.0,6513.0,62.0,943.0,1935.0,0.0,2913.0,0.0028,0.1131,0.2959,0.1323,0.0194,0.029,0.0879,0.1592,0.1174,0.0428,0.0,False
